Product ID,Category,Sub-Category,Product Name
FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
OFF-AR-10001547,Office Supplies,Art,Newell 311
OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
OFF-LA-10004853,Office Supplies,Labels,Avery 483
OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts"
TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger
OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils
OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers
OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders
OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers
OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack"
OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
OFF-PA-10000743,Office Supplies,Paper,Xerox 1977
OFF-PA-10001736,Office Supplies,Paper,Xerox 1880
OFF-PA-10004100,Office Supplies,Paper,Xerox 216
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine
TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System
TEC-PH-10002496,Technology,Phones,Cisco SPA301
TEC-PH-10002834,Technology,Phones,Google Nexus 5
TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone
FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables
OFF-AR-10003056,Office Supplies,Art,Newell 341
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
OFF-PA-10003363,Office Supplies,Paper,Xerox 204
OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files
TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
TEC-PH-10002496,Technology,Phones,Cisco SPA301
TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
TEC-PH-10004977,Technology,Phones,GE 30524EE4
FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length"
OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
OFF-AR-10000246,Office Supplies,Art,Newell 318
OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
OFF-LA-10001404,Office Supplies,Labels,Avery 517
OFF-LA-10001474,Office Supplies,Labels,Avery 477
OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0
TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse
TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
OFF-LA-10001404,Office Supplies,Labels,Avery 517
OFF-LA-10001474,Office Supplies,Labels,Avery 477
FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes
OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”"
OFF-PA-10001125,Office Supplies,Paper,Xerox 1988
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
OFF-PA-10004609,Office Supplies,Paper,Xerox 221
OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy"
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive
FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table"
FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables
OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'"
OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener
OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set
OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers
OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins
OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers
OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000
TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad
TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...
TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410
TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone
TEC-PH-10003273,Technology,Phones,AT&T TR1909W
FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories
OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters
OFF-AR-10003732,Office Supplies,Art,Newell 333
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
OFF-PA-10004438,Office Supplies,Paper,Xerox 1907
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors
TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse
TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410
OFF-AR-10001547,Office Supplies,Art,Newell 311
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes
OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black"
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14"""
FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes"
OFF-LA-10003190,Office Supplies,Labels,Avery 474
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards
OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box
FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases
FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
OFF-PA-10002552,Office Supplies,Paper,Xerox 1958
OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips
FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back
OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips
TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink
FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand"
OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
OFF-PA-10001972,Office Supplies,Paper,Xerox 214
OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray"
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs
FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case"
FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
OFF-AR-10004078,Office Supplies,Art,Newell 312
OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels
OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone
TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount
FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat"
FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
OFF-AR-10001545,Office Supplies,Art,Newell 326
OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand"
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards
TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive
FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock"
OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
OFF-AR-10001246,Office Supplies,Art,Newell 317
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope
OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
OFF-PA-10000477,Office Supplies,Paper,Xerox 1952
OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
OFF-PA-10004327,Office Supplies,Paper,Xerox 1911
OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer
TEC-PH-10002645,Technology,Phones,LG G2
TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone
TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster
TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke"
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers
OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898
OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse
TEC-PH-10001750,Technology,Phones,Samsung Rugby III
FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs
FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black"
FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"
FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"
FUR-TA-10002607,Furniture,Tables,KI Conference Tables
FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
OFF-AR-10003811,Office Supplies,Art,Newell 327
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
OFF-PA-10002005,Office Supplies,Paper,Xerox 225
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB
TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad
TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer
TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2
FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue"
FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair
FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
